user_id,item_list
441,10269 25675 9438 23457 9337 11792 14373 18872 23127 4460
442,10946 16772 19468 7823 7006 10727 7908 14272 3432 9673
443,8097 17819 12914 4878 8990 22880 11721 20095 15691 8465
444,7624 5078 1714 1816 4479 16388 22485 10722 18107 722
445,7736 18317 22445 13294 8894 18984 11900 11295 19089 14445
446,14684 20308 18419 22653 1714 5581 15363 4257 17668 11737
447,9079 3168 3575 23532 5478 8008 4914 15656 19429 761
448,562 16767 22300 10203 4364 7229 6674 18146 22889 3469
449,8544 4264 6599 11317 20496 22511 24410 17322 11072 141
450,21236 8070 7686 3701 14826 9782 15325 13514 9086 8249
451,11533 25407 19875 8860 3737 20974 2426 5952 12050 6708
452,10269 25675 22554 5942 12061 10786 23799 9851 13552 24894
453,11602 24069 18722 3341 22045 7153 967 6725 1805 9969
454,3037 497 5032 18793 4936 8709 10162 18419 19627 14684
455,9438 25675 13433 5076 12087 13552 3658 5421 3527 4602
456,19874 4502 14684 15363 16365 20308 24355 1714 17820 11737
457,17820 5412 4803 24109 57 10807 1863 4668 6897 17284
458,25459 4385 2249 20979 24481 19792 17478 12655 11324 15374
459,16772 25407 8990 13226 23154 17229 6446 15691 484 5044
460,25407 2426 23154 13711 1583 18452 23141 10594 18392 10834
461,9591 1863 19393 11730 23890 22617 1947 9558 25668 8560
462,24093 16857 24484 15764 8304 18122 9187 4803 1026 16084
463,24075 25675 10786 5942 9851 10269 22554 25693 15564 23799
464,20771 18759 2420 18095 23398 5167 10567 15470 10901 8947
465,8304 24093 15764 8064 18122 18569 5412 4803 16084 5934
466,245 16897 23255 201 17919 17680 19146 6509 3631 5174
467,12061 10269 25675 10786 9438 5942 21691 18293 8538 13118
468,3037 8709 13609 20300 9662 20333 14674 11975 13993 7448
469,9243 6392 17065 6547 19781 22830 21975 10514 2344 12983
470,25407 16394 18419 4502 24070 2426 14684 5581 10594 24355
471,24075 15903 15636 10269 17586 19518 16489 10747 9438 13763
472,3395 12357 24461 19517 9032 25044 22009 21997 16153 16305
473,5899 22161 21929 5735 23508 4866 11762 803 13663 8822
474,23766 16624 3612 8168 17055 24583 848 17481 22245 4530
475,19089 17723 20095 23600 20146 7494 19480 19709 16630 24355
476,25356 4352 20182 2608 13159 2369 7430 16954 15575 22930
477,24173 3418 19863 7117 16962 24075 6279 3971 11540 21292
478,10672 13515 11537 12661 9945 5399 8816 250 17284 19888
479,13609 18793 3281 497 22548 16301 15559 13424 9769 9662
480,4397 7709 6684 15925 1479 25013 21415 24735 22500 21947
481,19875 11533 15169 20974 25133 8860 4541 5952 25076 13586
482,1863 4912 9591 8560 20711 21552 6088 5737 12004 19049
483,2333 11792 23536 23711 21854 4620 22646 13541 18190 15459
484,2426 10594 15691 9555 10834 6734 1583 9701 10981 16928
485,24423 13994 8990 13619 7564 823 15903 8886 19551 18759
486,5491 7117 3418 203 15959 388 255 9381 13415 6518
487,7063 1068 19089 23600 6198 22121 16630 2236 22464 1240
488,24075 9438 25675 5942 23799 19089 8538 12061 15564 15052
489,24199 10347 11702 9463 22817 25595 12014 11055 5658 3173
490,1898 4341 6264 10175 10685 16968 25063 5626 22018 19691
491,19480 10979 21552 9851 19524 17760 13797 18893 3169 1863
492,9851 10786 24075 9438 25675 22554 11792 16500 5942 8811
493,15648 2016 1158 3578 24887 25314 16736 379 3724 24788
494,8097 2426 23154 10834 12914 21909 9701 25407 22010 9301
495,484 2001 13226 12588 8826 14356 23651 1396 13593 6446
496,8102 16169 10914 5745 14838 12321 15384 19618 8630 3264
497,9438 12061 22554 2426 9851 15691 5942 19089 7494 18293
498,2426 10269 25675 16577 7095 19089 23154 21042 11295 14356
499,18820 1857 20322 15263 19869 22886 6202 17566 15261 22934
500,20553 8395 17637 9371 20308 15781 22544 16324 2459 5078
501,5630 1742 12654 23059 4703 3010 6439 20438 16426 23270
502,22378 24481 25175 2550 20648 13465 21683 4019 34 1515
503,24075 12061 9591 11730 1863 23568 21552 10786 22617 18168
504,24075 9591 1863 9438 5942 12061 10269 18293 9851 21552
505,23086 21373 11527 25834 12759 19823 15800 3775 25369 7946
506,15447 12742 7849 3469 20928 8686 11764 5593 9753 7322
507,17470 23975 20520 11576 19886 23429 4038 8345 25490 2535
508,16651 1068 681 926 7063 9089 18941 12158 8131 18481
509,24444 13686 14253 8987 3905 4289 19220 19705 7512 1566
510,2426 7494 9555 15691 20095 19089 6327 16630 23154 2665
511,19089 18987 25205 18757 16282 10596 23270 10401 17607 22549
512,7818 5446 15869 1144 24546 12230 21624 20212 7189 1700
513,19480 2533 23481 16630 8431 19089 21381 19525 7494 8894
514,25407 10594 1583 10834 17156 9555 15691 2492 9322 6878
515,22056 23510 22332 25009 3298 5609 2072 11984 53 20626
516,5381 3849 18996 12973 8094 3582 14302 21647 5447 24431
517,13797 19480 8538 14978 999 14291 23258 22889 878 4704
518,13541 5717 18190 4620 6088 12341 9315 2868 10450 9337
519,9438 15903 15234 25781 5044 3572 15196 13609 25675 17517
520,2507 25009 22332 23621 23510 2919 5078 2072 53 20199
521,11552 19464 11868 1209 14163 13695 936 20012 25645 4867
522,5078 2459 8395 1801 16324 17637 359 20553 16560 2835
523,7553 10951 3913 21042 11197 16577 21395 21161 12943 10781
524,2238 17816 10396 10280 5278 21421 15066 3877 20686 24481
525,19089 7494 8894 17723 2665 20095 9438 4512 23189 16630
526,5044 19089 22121 6446 20969 25407 1542 12119 20095 8894
527,12841 10090 17374 24839 5662 18533 9438 6418 3477 3841
528,24075 12061 9851 22554 18293 5942 8560 10269 4940 19401
529,3498 11651 17799 15826 17624 4680 9202 19391 6998 14839
530,8716 19489 24361 25554 8331 17520 11427 24922 9453 24156
531,10488 24220 13294 17697 25151 11115 3969 21008 11134 17874
532,14684 5078 19874 4502 8395 16324 20308 17643 24711 2459
533,3326 17366 23788 24134 1230 12181 19369 4102 17305 1531
534,16394 17070 4257 5112 15234 2429 5581 18419 8322 7742
535,8544 9243 15830 21552 11384 8937 13427 8704 477 16972
536,10450 14912 24561 16248 7997 20726 15034 19196 12494 3933
537,24355 4502 18419 19874 20308 17668 4257 20553 10418 9079
538,23154 10594 2426 25407 1583 17156 10792 9322 21920 10834
539,25407 10594 23154 10834 3230 10908 9555 11834 11991 6734
540,13445 21258 22153 7166 14505 9411 21212 7990 6987 10746
541,14291 19480 23481 525 17277 7075 15830 9339 8251 9960
542,11833 14402 16053 1727 22261 3898 139 9153 9559 7061
543,16241 19355 890 24014 11848 678 7564 12186 18721 18060
544,25407 2426 11533 3071 11837 1770 8097 4878 3737 16949
545,23981 43 25239 23255 17561 16897 24885 25257 3631 11101
546,23481 19089 2665 16630 11730 11687 19709 14291 7494 14895
547,25020 3479 9095 10391 6765 3299 23713 1911 21064 4463
548,22481 6414 13449 18122 1477 22845 24284 4940 4979 19751
549,13030 21724 24756 23805 13151 19439 4827 6427 2320 23836
550,19875 11533 13586 3737 15169 25133 13663 4541 2789 8984
551,9591 13628 19047 8251 1960 11549 829 1947 14385 22845
552,22876 4405 16064 21255 22795 5368 8161 3166 20131 8531
553,2426 15691 23141 23154 6327 9555 7095 13711 10834 12818
554,5078 24566 4714 2835 21491 24711 9409 5959 21666 2817
555,14609 21527 23628 8158 5562 14863 15006 15709 6760 3934
556,24075 11792 5717 10269 6239 22359 13030 9851 20301 773
557,14693 18090 375 22853 16106 6208 15923 1338 23112 23753
558,20146 10753 24355 21552 13797 19089 4257 1876 4878 19010
559,3966 22116 1959 23324 11107 9407 10502 11623 1745 12230
560,10295 14996 19544 485 21827 18782 23362 10903 4986 20458
561,24355 21629 16562 20308 2127 6612 8003 14684 22347 4502
562,11091 25407 7494 19480 20095 23481 23600 8431 17723 18930
563,15562 18987 24567 12816 17948 4502 4599 6612 9878 1302
564,10269 9438 25675 12061 25407 19089 22121 5942 22554 9851
565,18689 18792 21524 6938 1307 4171 10569 2457 24098 13992
566,3931 1738 22298 573 7222 22570 18728 21793 19978 3455
567,11055 24546 4805 13810 8703 21617 17915 2587 11702 12087
568,16641 7965 18859 8896 24475 12227 18499 8529 14354 18065
569,17209 12050 8037 8316 4980 4547 6708 6568 8834 11533
570,23483 6108 22588 8544 867 15518 21975 18692 217 973
571,15327 9851 24075 12061 18190 17760 11792 12341 13014 9284
572,3812 9992 7115 12844 1685 9620 823 20999 25407 9863
573,2426 23154 10594 10968 25872 22187 7307 11628 484 16496
574,1863 15735 20017 9591 24405 24925 19639 6088 2658 323
575,11357 1566 4444 4825 11925 4222 6974 3905 24444 19220
576,19874 24355 18419 17668 20308 22653 10418 19879 1714 16241
577,11169 11848 7564 3812 8826 9620 8529 5218 9155 8955
578,7248 9973 24653 8904 25355 16447 25253 690 13197 11105
579,25596 6212 19875 6708 5952 20974 10882 19092 654 13503
580,16577 18525 3428 12943 3497 12910 8721 21000 18354 2939
581,21030 20290 20232 14291 17865 20518 773 16471 23725 20807
582,11716 8686 5487 3835 4620 9284 17162 23258 1785 16878
583,18317 20095 23600 20146 8894 16630 5581 4502 5044 19709
584,15169 9683 19875 3580 8860 5952 3737 25407 654 8097
585,6016 21988 20486 23568 1398 10887 20496 17902 17459 2697
586,11692 25407 6450 16169 20366 2185 2426 2269 10594 3326
587,14878 4770 3234 24834 8688 8628 5179 3856 15180 7936
588,4620 5717 15335 15145 454 2300 11764 23457 13030 22152
589,2426 23154 10594 6327 15691 10834 9322 1583 9555 17156
590,19792 7836 9637 23505 12236 3070 18751 12342 13831 12375
591,8868 17586 7981 16873 8295 5084 18106 22891 12454 592
592,24075 14684 19874 23600 20095 12409 17723 19709 16630 5044
593,3469 878 562 24591 22523 462 11987 5489 16112 1387
594,17546 6208 3037 15196 5150 8709 9511 13424 14684 17517
595,19089 16630 16651 8097 25407 2665 7063 19709 13928 1240
596,15566 3790 1317 7835 12956 4131 9691 3677 3418 6433
597,4620 5717 23457 25675 19439 11792 9029 15327 6662 11764
598,2426 15691 23154 9555 23141 8990 1583 16772 10834 7095
599,14684 19874 17637 20308 8395 2835 20345 24711 359 24075
600,11295 5044 18317 19089 22445 23600 25407 15691 8097 20146
601,7494 20146 5044 23600 20095 19480 17723 25407 6198 8785
602,10411 11798 14345 11771 2949 6748 20488 8408 15837 8027
603,8709 13609 18793 497 24008 23328 20333 22835 13424 9769
604,2507 13194 53 6253 11449 13817 11303 4996 7223 25009
605,3804 1158 2016 25314 13658 7257 19114 18872 15648 23266
606,9771 22293 11390 13570 17929 7698 3554 1754 5799 19935
607,10747 11871 21674 25170 17664 5147 11823 19536 12459 8295
608,7883 4502 11832 10418 14684 19874 5581 15363 9657 11737
609,8544 8769 12061 11083 15124 18293 16365 9851 17739 14023
610,6828 14872 8699 18129 11061 5235 11566 23946 11651 20348
611,12065 7028 24199 18962 12565 8401 23132 13810 18214 4602
612,12696 16512 974 4002 11921 3852 17369 17512 18486 12809
613,13764 18893 14593 11356 10384 16767 10887 20933 6674 19922
614,12468 12078 3271 24235 4596 11528 21921 17862 15417 16861
615,2646 14769 5259 13403 22068 4097 4825 18002 12663 4919
616,10364 6749 4203 13439 9615 24577 5639 7583 397 11465
617,13552 24033 23534 22701 18886 21071 913 10626 13573 13328
618,5078 359 14518 3557 14684 23348 22335 10269 16164 9555
619,7806 18968 5275 18874 11929 10637 13037 21966 4993 20594
620,22624 11566 305 25451 21521 12274 24984 617 2959 19824
621,11129 9591 23448 1810 15143 9703 829 533 17820 24417
622,15571 20611 25459 1055 2040 20081 24481 19879 19244 20979
623,13231 3456 8558 23109 9358 4825 557 10540 14315 14253
624,13415 9914 21047 11347 15501 6865 21018 7077 16479 19028
625,8396 25795 3822 17370 25741 8084 6088 25549 19263 13954
626,19089 17760 7601 22617 13352 18045 18168 1600 9591 15143
627,11658 19089 7494 19525 5522 18984 24209 11091 21381 20095
628,562 9282 15447 16767 5489 9797 3668 16112 14658 21479
629,15113 8524 15323 25713 3553 19393 19295 8544 4748 1504
630,21852 3299 4463 1911 10391 5704 14341 16882 25651 24335
631,9733 13136 12050 4980 1056 8316 11991 11340 2426 6734
632,13837 19079 6705 22212 9582 3344 1252 24503 23728 6722
633,21674 4218 19518 13763 17664 3037 5084 16489 9241 21139
634,6828 2838 14625 6861 8180 18129 11061 5235 19178 8699
635,14684 19874 4502 17668 24355 10418 18512 16538 21697 4257
636,12627 8052 9855 24950 7715 21058 14568 22983 16216 3563
637,11730 13797 23909 15778 13525 13615 22617 18168 8251 525
638,20148 20321 24410 21552 24621 14023 24070 11452 21583 141
639,16362 7715 4411 25459 6901 14568 1984 9438 3086 16620
640,19626 6985 5631 3867 10294 23331 18091 19315 6698 13711
641,9276 13666 11216 10057 10494 839 17839 12080 16492 10503
642,1134 19260 24709 22259 5078 1801 4379 9715 15549 13376
643,5032 13609 8709 18793 497 20333 4936 23328 22835 9769
644,13686 4825 2122 11618 13842 23600 16521 2832 678 11357
645,15459 6088 14912 19114 13541 23536 18528 14373 2333 22646
646,25407 9555 7727 2426 12818 5044 7095 8097 10834 20146
647,19525 9027 13336 8740 8431 23481 7494 9402 11900 22406
648,12814 6843 19431 13165 6259 17856 10724 5088 16851 5078
649,14684 4502 18419 20368 15256 11150 5581 25897 23156 22653
650,22800 14723 19945 7030 2667 24132 16301 23844 16345 11238
651,9438 25675 7494 2426 20146 16630 23600 19709 12409 22554
652,8560 9591 1863 18122 9018 13628 12289 1960 22645 12801
653,19089 20095 7494 19709 5522 8894 14291 11687 12409 6198
654,839 613 25478 7007 18380 22730 19704 17696 9243 12061
655,13136 11340 4980 12050 2426 25407 5 9322 8316 10834
656,17870 10719 23278 18583 11388 7980 16904 16778 13433 10932
657,10269 25675 9438 12061 9851 22554 5942 10786 23799 13118
658,19393 8251 13560 11129 22617 19397 22469 9558 15143 15709
659,24355 18419 19874 17948 20308 22653 20371 3556 6612 15415
660,6734 23001 23154 7677 9597 14054 25171 25407 1056 5148
661,15010 9868 4067 19766 20570 15971 13236 25758 15388 20867
662,10269 9438 25675 10557 12061 1588 1858 5942 14974 5964
663,5957 17456 9438 23156 5756 9370 18745 25675 11787 13073
664,7086 25430 16876 5952 13065 18664 24002 20289 15169 24075
665,17723 23600 20095 16630 8894 2665 23481 19709 19480 24209
666,21935 13958 17079 14083 17839 13534 15320 11067 24561 4083
667,16282 8097 25631 5044 15691 10035 25407 20146 16630 20095
668,2304 8395 14684 2835 902 5078 17637 9942 24711 16577
669,15235 10364 25407 17789 13834 21105 16560 10209 9791 8151
670,332 15307 18252 14164 9098 14339 19174 9381 24420 17446
671,364 9410 1459 24038 14291 773 1855 8439 5382 10132
672,1573 17074 5838 20714 4203 24295 14611 290 8839 6361
673,4055 15709 7842 21552 921 19120 4620 8544 23666 11796
674,23080 3397 8740 23572 20894 11900 13159 14951 19720 7094
675,10269 25675 9438 12061 5942 22554 9851 10786 23799 13118
676,19792 20146 11900 68 22121 16630 7836 2448 11726 18544
677,10269 9438 12550 5562 8158 15709 21527 817 14609 20518
678,14311 1639 8544 24788 15489 9243 18150 25030 4927 163
679,13541 11792 2333 23536 21854 23457 6088 4620 22646 20750
680,9243 942 1114 4055 21873 22588 15463 8550 14271 18330
681,5469 4147 21061 13294 21796 3803 22554 8337 8986 22189
682,14848 16775 693 13968 24695 22543 3037 15109 13393 25860
683,3744 22121 21061 5469 14141 1846 8986 588 1064 502
684,25596 19875 11533 7583 24577 11527 5952 4541 10834 3737
685,17421 20176 22419 12519 15402 3935 17441 24751 3980 20031
686,15157 20321 22500 19670 6612 7494 21644 6329 13963 24481
687,19089 2665 13764 3748 21552 17760 13797 9602 12710 525
688,9703 1810 23375 11366 19382 9966 17044 10413 508 5705
689,8528 8775 13563 13706 20418 18686 17453 5350 5613 1183
690,8316 19089 9425 8740 12409 24128 18975 9361 16282 3397
691,17053 15234 2122 11698 678 475 17464 19287 19629 18778
692,19004 19705 13686 14253 11357 8987 9530 14406 2464 20967
693,22121 8375 11295 15631 24379 15093 681 22464 3032 19089
694,23909 16471 11730 8251 20108 13797 22511 21552 15714 15490
695,16816 22263 2896 3890 13603 15056 20055 7628 13291 9438
696,20325 3184 11086 22736 3577 11651 15188 15356 12774 19031
697,19089 9609 8894 25779 23505 20565 12409 2665 7494 21194
698,19393 6453 8251 21346 2007 829 18045 15143 9558 15113
699,19875 8097 11533 3737 8410 5952 15169 12914 13586 8860
700,15566 9072 23482 9691 22757 13340 10278 19978 3830 8168
701,6878 2426 12050 10908 6568 25407 25138 1056 18392 10834
702,24075 12641 9438 7117 5942 25675 1989 20373 20075 6198
703,25407 23154 2426 10834 16928 23141 10594 7991 8097 7727
704,5994 21373 20308 24070 14943 24355 18696 23004 20508 8063
705,14684 4502 5581 20308 18419 7883 17668 24355 10418 5078
706,2835 24075 16095 5942 7192 448 8874 9923 13464 22218
707,5044 4188 22592 11772 11820 25044 11848 17156 6446 1704
708,19395 22782 5082 14761 1599 20246 11597 17145 25281 14178
709,24075 12061 9851 20496 2426 9438 23799 5717 10786 25071
710,24075 22178 23184 24304 16875 1684 2126 13911 5733 19421
711,25675 17860 8491 7487 24075 4296 24068 22350 22410 16647
712,8529 7564 14396 16758 14973 18060 25711 12839 20325 7012
713,25458 20308 22375 20553 13433 20013 6718 7604 24418 16462
714,7144 17517 8318 22829 5272 4654 25083 17586 13767 8427
715,19089 18984 12409 20146 17723 8097 7908 2665 7494 8894
716,9282 20573 14726 24841 12544 21871 24561 4364 14129 12494
717,3579 10407 24333 15733 7016 1702 4184 6760 20963 16726
718,19781 2344 12196 18692 11792 24224 9243 10514 15333 22830
719,15234 15778 15710 24355 13303 10950 15903 24209 11411 20046
720,13957 4211 24922 1575 11848 5763 18499 6164 8536 20418
721,2180 14185 16214 25696 3736 15691 4234 369 19628 20834
722,25407 16630 25675 11618 23600 22554 3803 17723 22948 8990
723,19802 3120 14882 4773 10009 13658 3724 15648 8544 4399
724,15903 17478 51 24508 15196 8826 2556 10269 17218 17517
725,13148 14444 24580 2147 1410 19841 10192 3042 21314 22200
726,9795 9613 21112 16705 17367 4703 6439 2001 11091 10082
727,25407 23154 6734 10594 10834 15691 9555 1583 10908 624
728,4502 24355 7883 18419 5581 4257 15363 24197 18512 20553
729,16112 23258 9284 4620 17162 16901 3835 16878 5487 999
730,18344 6654 15207 2906 12609 22744 18893 16276 24495 18523
731,24075 22554 9438 10269 5942 18293 9851 12061 12923 10807
732,23540 5119 23351 24472 10516 14355 5505 6147 13330 14645
733,12719 25407 195 8990 25675 22554 10834 8097 23141 4878
734,23154 19875 25407 21042 2426 11533 1583 10594 16577 10834
735,24075 5942 23799 10269 9851 25675 10786 7494 9438 12061
736,23536 2868 2333 6088 5717 15327 12341 9284 21854 15459
737,2889 16573 22273 11367 21427 25729 727 7685 4330 12203
738,8396 7981 4767 13473 12501 6088 24655 8084 19263 7426
739,18293 8590 6632 942 2914 6210 5380 24401 22307 22991
740,24070 6691 22917 12182 22655 10753 8423 2269 1020 746
741,25675 15564 12061 23799 18293 10786 24894 9851 5284 8538
742,4055 10530 13707 3523 9243 21903 22511 13206 3380 20419
743,22554 25675 19891 5631 11381 18293 3497 21375 7728 19626
744,15691 10957 7094 17314 20999 18604 25407 4749 9992 2094
745,6041 9438 13207 22500 18245 25013 3703 5942 17409 16849
746,1218 9286 572 21625 23977 15734 20084 12340 1900 25563
747,5284 341 913 7883 23534 21071 14188 24033 1712 4781
748,20824 1984 17753 18595 6146 15912 1828 21875 14843 7271
749,17586 13186 16489 25083 1492 4118 9588 13497 12601 7144
750,16577 12943 19852 5690 1397 3212 25738 7452 22121 19298
751,16301 20919 720 13954 23341 23844 3133 15635 22151 1750
752,10269 25675 9438 12061 9851 5942 22554 10786 256 23799
753,20412 18605 6018 1282 9798 9090 3812 1511 2493 18798
754,4502 14684 17637 5581 5078 16324 18419 17668 20308 8395
